,Stock_Ticker
2040,ADAP
2041,BIL
2042,ATGE
2043,WHD
2044,BSV
2045,LEXEA
2046,LECO
2047,PID
2048,TRVN
2049,JPS
2050,FSB
2051,SPHQ
2052,CATO
2053,SGOL
2054,MTX
2055,BOE
2056,FENG
2057,VTL
2058,LJPC
2059,TREX
2060,FTS
2061,VV
2062,CCS
2063,CHUY
2064,FDN
2065,MLNT
2066,CLB
2067,CTRN
2068,VSTM
2069,CIT
2070,UTI
2071,GPL
2072,INTT
2073,BGB
2074,IBP
2075,CENT
2076,SPTN
2077,NML
2078,NSIT
2079,AMRS
2080,EQBK
2081,SEAC
2082,RVLT
2083,JMF
2084,RNGR
2085,INAP
2086,ACWX
2087,ARGX
2088,RACE
2089,STKL
2090,VFH
2091,ROL
2092,KOP
2093,STAA
2094,TCRD
2095,LFUS
2096,CYBR
2097,ULTI
2098,ESL
2099,APOG
2100,MPWR
2101,MBIN
2102,HI
2103,CRED
2104,PZA
2105,FELE
2106,SSB
2107,LAYN
2108,WBAI
2109,ADMA
2110,ETY
2111,GLP
2112,ICLN
2113,ITRN
2114,RYB
2115,MAIN
2116,INNT
2117,CAFD
2118,LANC
2119,PRGX
2120,CHDN
2121,DQ
2122,TYL
2123,AKTS
2124,SLP
2125,RICK
2126,AVAL
2127,PER
2128,ENTA
2129,DJP
2130,EXPO
2131,IXC
2132,INDY
2133,FRGI
2134,HBIO
2135,SEND
2136,DAKT
2137,EFG
2138,AREX
2139,AAON
2140,SKY
2141,FPL
2142,NSTG
2143,MOV
2144,HSEB
2145,GTS
2146,JRO
2147,CDMO
2148,ARC
2149,KFY
2150,CQQQ
2151,GIB
2152,MDY
2153,BCEI
2154,DFIN
2155,NNI
2156,ESIO
2157,FLDM
2158,COGT
2159,EVF
2160,IBDD
2161,NTG
2162,CGIX
2163,ZOES
2164,RMAX
2165,VCLT
2166,CRVS
2167,HRI
2168,LDL
2169,PRLB
2170,BIT
2171,TECD
2172,HAIR
2173,MMI
2174,CR
2175,CEQP
2176,CRWS
2177,LNN
2178,EDC
2179,TCBK
2180,VMIN
2181,PTX
2182,SODA
2183,SNDX
2184,CLNC
2185,INGN
2186,GDV
2187,JONE
2188,GSBC
2189,PEN
2190,MTGE
2191,AGR
2192,ANIP
2193,CETX
2194,FRN
2195,FXC
2196,GNCA
2197,LQDT
2198,PRSC
2199,SCJ
2200,TKC
2201,VMO
2202,CRK
2203,CYOU
2204,FATE
2205,NWN
2206,OSS
2207,TSQ
2208,PDVW
2209,CODI
2210,RDVY
2211,PBPB
2212,WAAS
2213,CRF
2214,IGR
2215,NANO
2216,TACO
2217,AVAV
2218,SPEM
2219,IPGP
2220,TTOO
2221,SAM
2222,DSX
2223,IIPR
2224,AMPH
2225,CNMD
2226,DOG
2227,HDNG
2228,HEQ
2229,NDLS
2230,TNH
2231,VWOB
2232,ABCB
2233,BPMP
2234,PJC
2235,CEN
2236,CYTK
2237,NTGR
2238,ITA
2239,FONR
2240,UNF
2241,RDWR
2242,JDST
2243,FTXO
2244,GIFI
2245,BGSF
2246,CACC
2247,EMO
2248,OSIS
2249,NEP
2250,EPM
2251,CNA
2252,CRY
2253,SRLN
2254,FXY
2255,LAUR
2256,SSD
2257,AMBC
2258,BEL
2259,TSLX
2260,GBNK
2261,AXON
2262,CLUB
2263,DON
2264,OXLC
2265,PVAC
2266,TWM
2267,OLBK
2268,IYF
2269,TNC
2270,EIM
2271,OZM
2272,PNNT
2273,AGIO
2274,UGP
2275,CO
2276,VCSH
2277,TDY
2278,SFE
2279,TRTX
2280,PHYS
2281,DFE
2282,RUTH
2283,SRCE
2284,HURN
2285,MNDO
2286,UGAZ
2287,FTD
2288,PSDO
2289,HABT
2290,AKG
2291,CSS
2292,EARS
2293,HLTH
2294,IGE
2295,SRI
2296,WLDN
2297,MEI
2298,SBSI
2299,OPTT
2300,WSC
2301,QCRH
2302,HSKA
2303,CVTI
2304,USPH
2305,JOE
2306,RMR
2307,CARA
2308,CMRX
2309,WATT
2310,CEI
2311,TARO
2312,SOXL
2313,HIX
2314,SBCF
2315,TRTN
2316,NNBR
2317,SBT
2318,PARR
2319,MLPA
2320,OSB
2321,SSTI
2322,ASA
2323,ASNS
2324,NNA
2325,PRPO
2326,SPKE
2327,REX
2328,EXTN
2329,IVTY
2330,FRME
2331,WLB
2332,CBPX
2333,IDCC
2334,TMV
2335,TUR
2336,AWP
2337,ROLL
2338,SNNA
2339,NSSC
2340,ECH
2341,NEO
2342,FPI
2343,GLOB
2344,EMKR
2345,BNED
2346,FBNC
2347,LGCY
2348,DOVA
2349,SLRC
2350,CPF
2351,FNCL
2352,DSL
2353,HEWP
2354,ISTB
2355,MTBC
2356,NEON
2357,NXE
2358,PBFX
2359,RCUS
2360,AMRC
2361,TOWR
2362,SD
2363,EGLE
2364,MTEM
2365,EGBN
2366,THG
2367,NOAH
2368,IDA
2369,MED
2370,FRBK
2371,PEBO
2372,AMRWW
2373,IWN
2374,ODT
2375,LOB
2376,SHOS
2377,ETJ
2378,FMHI
2379,MCRI
2380,NSL
2381,CRNT
2382,RTEC
2383,WMK
2384,IDT
2385,AHP
2386,WEB
2387,INSG
2388,ROYT
2389,RTTR
2390,SDIV
2391,TNP
2392,NGS
2393,CPSI
2394,AGS
2395,SCPH
2396,GPRK
2397,TRNC
2398,CLCT
2399,CDXC
2400,BBSI
2401,FOR
2402,PPT
2403,VLRS
2404,ASMB
2405,BSJJ
2406,CIR
2407,IPHS
2408,FARO
2409,THR
2410,LLEX
2411,PWV
2412,RNR
2413,PICO
2414,CHE
2415,JRVR
2416,NBTB
2417,CMTL
2418,CRSP
2419,DHX
2420,EHIC
2421,EWO
2422,IVAC
2423,WG
2424,TIS
2425,VICL
2426,KFRC
2427,MUC
2428,SMI
2429,CDTX
2430,CNOB
2431,GLAD
2432,KMG
2433,PRF
2434,UFCS
2435,CCMP
2436,TRS
2437,NSP
2438,BBN
2439,DFRG
2440,NZF
2441,MEIP
2442,CLNE
2443,XOXO
2444,LKM
2445,OMEX
2446,CBU
2447,XENT
2448,CRME
2449,EVM
2450,IGV
2451,PXMG
2452,QUAL
2453,TCON
2454,VKI
2455,NX
2456,STRA
2457,EWZS
2458,JAKK
2459,NERV
2460,RECN
2461,EARN
2462,ATNX
2463,NYMX
2464,ALNA
2465,AVX
2466,MYO
2467,FCSC
2468,PDFS
2469,MVIS
2470,TBK
2471,DWX
2472,PFSI
2473,DSE
2474,AQN
2475,ARMO
2476,CHIQ
2477,FIBK
2478,DEUS
2479,EDD
2480,FEI
2481,GPX
2482,MARK
2483,MCA
2484,OPTN
2485,QTNA
2486,TLH
2487,VOC
2488,CHUBA
2489,SRV
2490,ETO
2491,FCG
2492,CRCM
2493,BLCM
2494,FFIN
2495,RGNX
2496,APPF
2497,KE
2498,ASR
2499,EBIO
2500,MBRX
2501,AFMD
2502,ASYS
2503,APEI
2504,HYGS
2505,PSB
2506,GORO
2507,MN
2508,NITE
2509,AFI
2510,TECL
2511,VICR
2512,MORN
2513,EIGR
2514,ATRC
2515,EMLP
2516,ICD
2517,CW
2518,IWR
2519,APLS
2520,CFO
2521,ILTB
2522,ALE
2523,Y
2524,AUTO
2525,CKPT
2526,HTBI
2527,IDN
2528,KOF
2529,LYTS
2530,PHI
2531,RIF
2532,SPHB
2533,CTR
2534,UBNT
2535,MFL
2536,YINN
2537,ORA
2538,CMPR
2539,ESTE
2540,SHM
2541,VKQ
2542,EDGE
2543,SRDX
2544,OCUL
2545,WSBC
2546,RAS
2547,PFBC
2548,CARG
2549,EMAN
2550,EPZM
2551,WMC
2552,TAN
2553,LX
2554,AIMC
2555,MFNC
2556,AUO
2557,ADRO
2558,ARII
2559,CHI
2560,CLY
2561,LEJU
2562,SCHH
2563,SIVR
2564,NCZ
2565,UTF
2566,IBND
2567,CIU
2568,GHY
2569,HMTV
2570,PAC
2571,KYO
2572,CTEK
2573,ABIL
2574,IWS
2575,PLX
2576,IEI
2577,NVEE
2578,ATRO
2579,CFRX
2580,AZZ
2581,SJT
2582,DX
2583,IO
2584,VO
2585,IWV
2586,KLXI
2587,BLX
2588,ENSG
2589,SXCP
2590,MXWL
2591,TOCA
2592,CYBE
2593,EFC
2594,ACP
2595,AMTX
2596,ICL
2597,MIE
2598,MSF
2599,NHF
2600,PHD
2601,RWLK
2602,INB
2603,NBEV
2604,TDTT
2605,ECOL
2606,SMHI
2607,SHEN
2608,AVH
2609,TOO
2610,ITI
2611,ROX
2612,GV
2613,HNI
2614,LPTX
2615,NEU
2616,TIER
2617,FSS
2618,IWP
2619,HCI
2620,IFMK
2621,NXRT
2622,QQQX
2623,FRPH
2624,GUSH
2625,HOS
2626,ISD
2627,IWY
2628,JASN
2629,MRIN
2630,NLST
2631,NUM
2632,NVG
2633,PHT
2634,PIM
2635,PRTS
2636,RLH
2637,TYG
2638,VBTX
2639,WSCWW
2640,UWT
2641,FRO
2642,HY
2643,BCPC
2644,CLH
2645,USNA
2646,OTTR
2647,WGP
2648,CTO
2649,VBIV
2650,BIZD
2651,EPHE
2652,TBPH
2653,WPP
2654,ANCX
2655,PAHC
2656,QUIK
2657,FNDX
2658,AOI
2659,ALDX
2660,AMU
2661,BBRG
2662,CKH
2663,IFN
2664,OBE
2665,ONTX
2666,RST
2667,RYE
2668,TLI
2669,TREC
2670,WWR
2671,MATX
2672,ANGL
2673,HCKT
2674,BOMN
2675,WSBF
2676,PKE
2677,JRS
2678,FFG
2679,MAXR
2680,JAGX
2681,CSII
2682,OXM
2683,BSJI
2684,FXP
2685,PFLT
2686,CMT
2687,ALGT
2688,MFIN
2689,PKD
2690,QYLD
2691,LABU
2692,FNHC
2693,ASV
2694,AVHI
2695,BPK
2696,FSV
2697,JDD
2698,NAUH
2699,PFXF
2700,RDI
2701,RTIX
2702,SCON
2703,SMLP
2704,OMED
2705,HTBK
2706,CLXT
2707,KNSL
2708,DDM
2709,METC
2710,STIP
2711,NEOG
2712,GTY
2713,WTS
2714,BFZ
2715,HMST
2716,FFIC
2717,CPL
2718,GNMX
2719,ECOM
2720,CEO
2721,GALT
2722,BBW
2723,IMKTA
2724,SPSM
2725,NRK
2726,RAIL
2727,KSA
2728,INPX
2729,INDB
2730,IWO
2731,GSLC
2732,CWAY
2733,AUPH
2734,AVK
2735,BSJK
2736,HIO
2737,LN
2738,NK
2739,NMZ
2740,OILD
2741,PTY
2742,SGY
2743,CECO
2744,TR
2745,CABO
2746,LCUT
2747,IDOG
2748,BWX
2749,ERIE
2750,AAC
2751,BCX
2752,GIM
2753,GPM
2754,HSTM
2755,EEMV
2756,AGM
2757,DFFN
2758,VIVE
2759,AGII
2760,KEG
2761,UMH
2762,FIX
2763,FDUS
2764,ANAT
2765,RENX
2766,CIVB
2767,RKDA
2768,XSLV
2769,MORL
2770,OFIX
2771,KVHI
2772,TTGT
2773,HQH
2774,IWX
2775,ARCB
2776,WABC
2777,ACRX
2778,CAF
2779,CAI
2780,CNBKA
2781,DXJS
2782,GLMD
2783,GLOP
2784,ITM
2785,LODE
2786,MATR
2787,MDWD
2788,MG
2789,NOVN
2790,OIA
2791,OILU
2792,OPESU
2793,PCK
2794,TANH
2795,TEI
2796,TTT
2797,UNT
2798,VHC
2799,ZFGN
2800,ZSAN
2801,BKF
2802,VHI
2803,PUK
2804,CCXI
2805,UBFO
2806,CNXN
2807,JAX
2808,SONA
2809,ARA
2810,CPLA
2811,DLB
2812,HAYN
2813,TCX
2814,TPB
2815,KIN
2816,LABL
2817,CII
2818,DWM
2819,SPMD
2820,SPLG
2821,MACK
2822,ACST
2823,THQ
2824,EZM
2825,MCR
2826,IYW
2827,BTO
2828,FFWM
2829,BLOK
2830,BIP
2831,CAC
2832,NATH
2833,ANDE
2834,CTWS
2835,WIW
2836,YUMA
2837,CARO
2838,MCS
2839,GOOD
2840,CIA
2841,CLW
2842,AMRK
2843,ATHX
2844,CCD
2845,CEM
2846,COOL
2847,DGII
2848,ESES
2849,GMRE
2850,IHD
2851,IXN
2852,KRYS
2853,NTIP
2854,ORN
2855,PEY
2856,PLXP
2857,SLGL
2858,SPEX
2859,VLGEA
2860,YTRA
2861,JO
2862,MKL
2863,FNDB
2864,ALOG
2865,EOI
2866,KYE
2867,WRLD
2868,NAVG
2869,QAI
2870,FICO
2871,GRC
2872,OLP
2873,PZN
2874,SYBT
2875,FTF
2876,HWKN
2877,PICB
2878,DHY
2879,SJW
2880,GFF
2881,LRGF
2882,DRIP
2883,CHY
2884,LEO
2885,TORC
2886,VISI
2887,CEVA
2888,FLY
2889,AGX
2890,XOMA
2891,SMP
2892,BSE
2893,NVIV
2894,AIA
2895,CGG
2896,DCAR
2897,EFZ
2898,GNK
2899,HCCI
2900,HQL
2901,IGI
2902,ILPT
2903,JPGE
2904,KIDS
2905,PFN
2906,PULM
2907,SCYX
2908,SECO
2909,XPL
2910,FFKT
2911,CHW
2912,EIG
2913,BST
2914,CHCO
2915,STK
2916,NXTD
2917,IBCP
2918,DNP
2919,INSW
2920,NCV
2921,DCIX
2922,FLKS
2923,PCN
2924,IBDL
2925,CHT
2926,SLD
2927,EAD
2928,MBWM
2929,ETW
2930,RCKY
2931,KAMN
2932,ZIV
2933,USM
2934,POWI
2935,TDW
2936,HIL
2937,NCOM
2938,NAD
2939,OOMA
2940,NTRA
2941,PGC
2942,MSL
2943,EPV
2944,UVE
2945,ATAX
2946,BTZ
2947,CXE
2948,DPG
2949,EDOM
2950,FFC
2951,FPF
2952,FXF
2953,FXN
2954,IBLN
2955,MBOT
2956,MIXT
2957,MOTS
2958,MTL
2959,NEXT
2960,NFBK
2961,NL
2962,NRO
2963,OTIV
2964,PCI
2965,RVRS
2966,UGL
2967,UGLD
2968,USEG
2969,VTA
2970,SHG
2971,MQT
2972,APTO
2973,ABCD
2974,CORR
2975,FXR
2976,REV
2977,ARGT
2978,EGY
2979,MRSN
2980,VHT
2981,VBK
2982,CBA
2983,SYX
2984,GHM
2985,GWX
2986,GCO
2987,SNSS
2988,JBSS
2989,CUB
2990,RGR
2991,QTEC
2992,LPTH
2993,MITT
2994,REGL
2995,TTEC
2996,FISI
2997,VCYT
2998,CGEN
2999,SMM
3000,FM
3001,JPC
3002,MOFG
3003,REM
3004,IPKW
3005,NVR
3006,RNST
3007,ULBI
3008,FOMX
3009,SCHC
3010,ESE
3011,FBMS
3012,ACIU
3013,KELYA
3014,TMP
3015,MGEN
3016,SQBG
3017,WIP
3018,ACRE
3019,IMOS
3020,HFRO
3021,SPOK
3022,ABTX
3023,BYBK
3024,CAMT
3025,DCF
3026,DGLD
3027,DGS
3028,ERY
3029,HMLP
3030,MCBC
3031,MDIV
3032,NIM
3033,NRP
3034,PBT
3035,PLUS
3036,SDLP
3037,SELB
3038,TBF
3039,THFF
3040,YIN
3041,FGB
3042,GDP
3043,RFIL
3044,NCSM
3045,PRFT
3046,PFS
3047,CSWI
3048,MPA
3049,TPHS
3050,DCUD
3051,ECON
3052,HYLB
3053,DEM
3054,BLBD
3055,NCNA
3056,BSCM
3057,KMPH
3058,CDTI
3059,PDP
3060,ZLAB
3061,AMSC
3062,RCKT
3063,VNQI
3064,TGB
3065,FBT
3066,YRD
3067,AOM
3068,FGM
3069,GLO
3070,RWM
3071,LEMB
3072,GAIN
3073,JRI
3074,LRN
3075,RAVN
3076,GNT
3077,GXG
3078,MBIO
3079,SIFI
3080,ARDC
3081,CEV
3082,CLSN
3083,COPX
3084,ECC
3085,EFT
3086,EHI
3087,EOD
3088,ETG
3089,FSD
3090,HLG
3091,IFRX
3092,IRR
3093,JGH
3094,KMM
3095,KNOP
3096,LION
3097,LMBS
3098,MMAC
3099,MYJ
3100,NAO
3101,OAKS
3102,OCX
3103,RENN
3104,SMRT
3105,TRK
3106,VRTV
3107,WKHS
3108,TSI
3109,CLLS
3110,JJSF
3111,NTEC
3112,TTEK
3113,CTBI
3114,REMX
3115,CCF
3116,YCS
3117,FVD
3118,HAWX
3119,IHG
3120,RFDA
3121,BATRA
3122,DZZ
3123,INTL
3124,FBIO
3125,KIO
3126,BSRR
3127,CORI
3128,EDUC
3129,SOR
3130,FDEF
3131,PSLV
3132,NVMI
3133,PXJ
3134,ESXB
3135,KMF
3136,KWEB
3137,FLXS
3138,VALU
3139,RIBT
3140,DDWM
3141,ABLX
3142,HACK
3143,MYE
3144,CWEB
3145,PMF
3146,GLPG
3147,RLGT
3148,ZMLP
3149,FC
3150,NC
3151,APT
3152,EWX
3153,EVI
3154,AGRX
3155,AGTC
3156,ALLT
3157,BANX
3158,BFK
3159,CANE
3160,CBIO
3161,CEA
3162,CNET
3163,DCPH
3164,HBB
3165,HBP
3166,HOFT
3167,HYZD
3168,ICLK
3169,IFON
3170,IGA
3171,IIM
3172,IPCI
3173,ISTR
3174,KBAL
3175,LNDC
3176,NAN
3177,NDP
3178,NTRSP
3179,NWPX
3180,PRCP
3181,PRFZ
3182,RM
3183,SYRS
3184,UTL
3185,WNEB
3186,ZEUS
3187,MVF
3188,ERM
3189,DKT
3190,NYF
3191,SCL
3192,ASCMA
3193,RSYS
3194,SALM
3195,EOS
3196,NEWT
3197,NH
3198,HBMD
3199,REIS
3200,SPXX
3201,SPNE
3202,FORR
3203,IYT
3204,NTP
3205,STRL
3206,MFSF
3207,BLCN
3208,MRUS
3209,RILY
3210,RUSL
3211,DBL
3212,MUI
3213,EPU
3214,TAX
3215,IMUC
3216,RJA
3217,NIE
3218,TLTE
3219,ASG
3220,STCN
3221,GRAM
3222,ACFC
3223,MMLP
3224,HBNC
3225,CUE
3226,INFU
3227,CHAD
3228,PCEF
3229,RPG
3230,MGNX
3231,TDIV
3232,BSCO
3233,RFAP
3234,AMEH
3235,STN
3236,AXSM
3237,GHC
3238,IBMJ
3239,CIK
3240,HYLD
3241,JTPY
3242,DCOM
3243,AMOT
3244,BIB
3245,BKEP
3246,BRT
3247,BWFG
3248,CPER
3249,CSBK
3250,CSV
3251,CVU
3252,DNI
3253,DSM
3254,EBF
3255,EVT
3256,FMBH
3257,FMO
3258,FOF
3259,FTCS
3260,GEOS
3261,HNP
3262,HTBX
3263,IBMI
3264,IDE
3265,IEUS
3266,INBK
3267,IYK
3268,KALV
3269,KED
3270,KONA
3271,LIND
3272,LVHI
3273,MCRB
3274,MMT
3275,MMU
3276,NTWK
3277,NUDM
3278,PANL
3279,PNQI
3280,PPA
3281,PXH
3282,RCS
3283,REPH
3284,RFDI
3285,SVVC
3286,SZC
3287,TYHT
3288,URE
3289,VGM
3290,VIXM
3291,ZSL
3292,DRV
3293,DSU
3294,MRAM
3295,VOE
3296,KALA
3297,WDFC
3298,CNIT
3299,BCBP
3300,TNAV
3301,EMQQ
3302,IQI
3303,SPYD
3304,DAVE
3305,GARS
3306,SRTY
3307,QINC
3308,NP
3309,PSTI
3310,BHB
3311,FVE
3312,WTM
3313,LILA
3314,IPE
3315,DELT
3316,EELV
3317,IBIO
3318,IEP
3319,MJ
3320,VOT
3321,CURE
3322,LMNR
3323,VNRX
3324,AGLE
3325,RYTM
3326,CELH
3327,WEYS
3328,QEFA
3329,SBOW
3330,CHMI
3331,CERC
3332,MOTI
3333,SCIF
3334,DMF
3335,RDIV
3336,ALOT
3337,AFB
3338,PDBC
3339,CBMG
3340,ENY
3341,GOF
3342,PSDV
3343,RBB
3344,DFJ
3345,STKS
3346,VOXX
3347,ESGR
3348,JFR
3349,RIOT
3350,SORL
3351,AOK
3352,ASND
3353,BSM
3354,BTAI
3355,CBK
3356,CRMT
3357,CVCY
3358,CVY
3359,CWCO
3360,DBGR
3361,DGRE
3362,EHTH
3363,EOCC
3364,ESNC
3365,FEU
3366,FREL
3367,GLL
3368,GROW
3369,IBMH
3370,IJT
3371,IPAY
3372,IQDF
3373,IRL
3374,JCAP
3375,JTA
3376,KF
3377,KINS
3378,KTF
3379,MPX
3380,MRLN
3381,MVC
3382,NAC
3383,NBW
3384,NETE
3385,NETS
3386,NVLN
3387,ORAN
3388,PCYG
3389,PDT
3390,PML
3391,PSP
3392,QIWI
3393,RFTA
3394,RMT
3395,SJB
3396,SPYB
3397,TCHF
3398,UFAB
3399,USAK
3400,UTSI
3401,VERI
3402,VXF
3403,WHG
3404,PGZ
3405,SCHZ
3406,CDC
3407,FENC
3408,FARM
3409,JXI
3410,CTBB
3411,VGIT
3412,CYB
3413,ANIK
3414,SVRA
3415,TG
3416,XPLR
3417,LDRS
3418,QQEW
3419,VGSH
3420,EXI
3421,BUSE
3422,HONE
3423,IAF
3424,HDMV
3425,IDLV
3426,TOTL
3427,UHT
3428,IESC
3429,LITB
3430,RNET
3431,SCHP
3432,SMBC
3433,VCTR
3434,ZTR
3435,JHMM
3436,VTEB
3437,JPIN
3438,UBIO
3439,MSFG
3440,LMFA
3441,IJS
3442,KAI
3443,PRQR
3444,UBA
3445,BREW
3446,PERY
3447,ORM
3448,FCBC
3449,VDC
3450,MHO
3451,UTMD
3452,PCOM
3453,HDG
3454,FEMS
3455,SPTM
3456,VCR
3457,ATNI
3458,FNDA
3459,GMF
3460,INF
3461,MDYG
3462,SCM
3463,AGC
3464,AIRG
3465,BBC
3466,BFOR
3467,BGH
3468,BGR
3469,BGX
3470,BOND
3471,BOSC
3472,BSJM
3473,BUI
3474,BWINB
3475,CATB
3476,CDLX
3477,CEE
3478,CHFN
3479,CNTY
3480,DAIO
3481,DES
3482,EDGW
3483,EDIV
3484,EFF
3485,EFU
3486,EGPT
3487,EOLS
3488,ERC
3489,ETB
3490,FIV
3491,FRSH
3492,GECC
3493,HEAR
3494,HYI
3495,IHDG
3496,IHI
3497,IOR
3498,IVH
3499,IYM
3500,KEMQ
3501,KREF
3502,MAV
3503,MCN
3504,MLPX
3505,MRCC
3506,MTNB
3507,MTSC
3508,MUS
3509,MYN
3510,NEV
3511,NPK
3512,PFO
3513,PGH
3514,PMX
3515,POWL
3516,PSCE
3517,PWOD
3518,PXQ
3519,RSLS
3520,SEED
3521,SGDJ
3522,SGF
3523,SHYD
3524,SNMX
3525,SOJC
3526,STON
3527,SXE
3528,TAT
3529,TGLS
3530,TITN
3531,TLYS
3532,UQM
3533,VDE
3534,VXZ
3535,WRLSU
3536,ZIONW
3537,ZROZ
3538,ZX
3539,ZYNE
3540,CTG
3541,PCYO
3542,SNOA
3543,DXYN
3544,IJJ
3545,CYRX
3546,COKE
3547,FDVV
3548,GSL
3549,ELD
3550,DGP
3551,KCAP
3552,TRC
3553,KNDI
3554,FTSL
3555,BRZU
3556,PGJ
3557,SPTL
3558,FBNK
3559,FNI
3560,MOO
3561,USDU
3562,WHLR
3563,NSPR
3564,UWM
3565,DXR
3566,RDHL
3567,PFSW
3568,ARKK
3569,MUJ
3570,HYEM
3571,GRIF
3572,SLX
3573,CLAR
3574,MNA
3575,PLOW
3576,TWIN
3577,TNTR
3578,SYNL
3579,CCLP
3580,RNP
3581,DMO
3582,KRMA
3583,FNWB
3584,JTD
3585,TRT
3586,LFGR
3587,TSBK
3588,RFFC
3589,SPHS
3590,AFAM
3591,NGHCN
3592,VPG
3593,BGT
3594,NHC
3595,PKB
3596,REET
3597,EMCB
3598,RYT
3599,INFI
3600,MGU
3601,VSEC
3602,MGEE
3603,MPCT
3604,CVCO
3605,FGD
3606,CAPL
3607,VOX
3608,SP
3609,STBA
3610,MSN
3611,TBNK
3612,BFIN
3613,NUEM
3614,PJP
3615,BSPM
3616,DKL
3617,SLY
3618,SPFF
3619,ABAC
3620,ACGLP
3621,ACH
3622,AKP
3623,ALG
3624,AMBR
3625,AMCN
3626,ANFI
3627,ARKQ
3628,ARKR
3629,ATOS
3630,AXU
3631,BBH
3632,BIOL
3633,BLW
3634,BSCJ
3635,BSCL
3636,BSL
3637,BTT
3638,CBTX
3639,CET
3640,CGNT
3641,CIGI
3642,CRBN
3643,CREG
3644,CVON
3645,DNN
3646,DOL
3647,DTW
3648,DUC
3649,DUKH
3650,DVP
3651,DXJF
3652,EUSC
3653,EVJ
3654,GENC
3655,GNMA
3656,GRX
3657,GVI
3658,HCOM
3659,IAE
3660,IBDQ
3661,ICF
3662,IOSP
3663,IOTS
3664,IPCC
3665,JCE
3666,JCO
3667,JMLP
3668,JNP
3669,KLDW
3670,MFM
3671,MNOV
3672,MQY
3673,MYI
3674,NURO
3675,NVEC
3676,OVID
3677,OXFD
3678,PBIP
3679,PCTI
3680,PFNX
3681,PHDG
3682,PLM
3683,PLSE
3684,PMM
3685,PPR
3686,RBCAA
3687,RVP
3688,RXII
3689,SAFE
3690,SAL
3691,SBPH
3692,SIL
3693,SLQD
3694,SRAX
3695,SSI
3696,SUNS
3697,UWN
3698,VET
3699,VSMV
3700,WF
3701,XRF
3702,XRM
3703,JHI
3704,JP
3705,IDX
3706,ARKW
3707,FCVT
3708,IBDM
3709,PFL
3710,FIDU
3711,QQQC
3712,JPNL
3713,BCH
3714,IX
3715,PBE
3716,FXU
3717,USRT
3718,GNR
3719,TLP
3720,SNGX
3721,NINE
3722,VPL
3723,MDYV
3724,SGG
3725,CSBR
3726,PXSG
3727,SPNS
3728,LBJ
3729,GF
3730,FF
3731,FIHD
3732,MBTF
3733,UGA
3734,IMTM
3735,HEB
3736,AVGR
3737,ACMR
3738,GCH
3739,GWRS
3740,PZE
3741,PRK
3742,SLYV
3743,PCF
3744,PFBI
3745,CCBG
3746,NYNY
3747,GOVNI
3748,DBV
3749,SSWN
3750,PPLT
3751,SMN
3752,ENFC
3753,IMH
3754,FPX
3755,MGK
3756,BMRC
3757,PBW
3758,RGI
3759,XPH
3760,FXZ
3761,SSC
3762,FSZ
3763,PDI
3764,FBZ
3765,IJK
3766,AC
3767,PEO
3768,DHIL
3769,CIBR
3770,REW
3771,XPP
3772,PXR
3773,DWCH
3774,PUB
3775,ESSA
3776,FFNW
3777,CELC
3778,OPY
3779,TIPX
3780,BOCH
3781,KWR
3782,DXB
3783,SVA
3784,CMSA
3785,FCNCA
3786,USCI
3787,SPLB
3788,XONE
3789,WTBA
3790,DL
3791,SCHO
3792,ULH
3793,ACHV
3794,ACT
3795,AIRR
3796,ALT
3797,AMDA
3798,ANTH
3799,ARD
3800,ARKG
3801,AROW
3802,AUMN
3803,AZRE
3804,BAB
3805,BANF
3806,BDCL
3807,BDCS
3808,BDGE
3809,BELFB
3810,BHK
3811,BPT
3812,BRF
3813,BTAL
3814,BVX
3815,BYFC
3816,CBH
3817,CCA
3818,CEL
3819,CELP
3820,CH
3821,CHFS
3822,CHMG
3823,CMCL
3824,COE
3825,CPIX
3826,CPST
3827,CSTR
3828,CZFC
3829,DFEN
3830,DFP
3831,DIAX
3832,DIVY
3833,DOD
3834,DOO
3835,DRIO
3836,EDI
3837,EEMA
3838,EFL
3839,ELSE
3840,EMHY
3841,ENOR
3842,ERA
3843,ESLT
3844,EVOL
3845,FAM
3846,FDEU
3847,FENY
3848,FIF
3849,FLTR
3850,FNDF
3851,FRBA
3852,FRSX
3853,GASS
3854,GBLI
3855,GEC
3856,GLIBP
3857,GOAU
3858,GPP
3859,GSIE
3860,HSEA
3861,IBD
3862,IPDN
3863,IYJ
3864,JLS
3865,JMBA
3866,JOUT
3867,KBWB
3868,KEQU
3869,KSM
3870,LBCC
3871,LDP
3872,LGCYO
3873,LGI
3874,LIFE
3875,LORL
3876,LPCN
3877,LTBR
3878,MHH
3879,MLR
3880,MNP
3881,MTT
3882,MUH
3883,MXF
3884,MYF
3885,MYSZ
3886,MZF
3887,NEPT
3888,NHS
3889,NIQ
3890,NODK
3891,NTIC
3892,NXQ
3893,OBLN
3894,OFS
3895,OPP
3896,OREX
3897,PAR
3898,PBSK
3899,PFFD
3900,PGF
3901,PHIIK
3902,PIXY
3903,PNI
3904,PQ
3905,PRAN
3906,PRSS
3907,PSCD
3908,PTIE
3909,PYDS
3910,PYN
3911,QUMU
3912,QVAL
3913,RDCM
